datetime,date,slot,hour,minute,state,charge_mw,discharge_mw,net_power_mw,soc_mwh,charge_energy_mwh,discharge_energy_mwh,pred_price,actual_price,slot_revenue
2026-01-27 00:00:00,2026-01-27,0,0,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,671.66,360.0,0.0
2026-01-27 00:15:00,2026-01-27,1,0,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,671.66,510.0,0.0
2026-01-27 00:30:00,2026-01-27,2,0,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,671.66,610.0,0.0
2026-01-27 00:45:00,2026-01-27,3,0,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,671.66,460.0,0.0
2026-01-27 01:00:00,2026-01-27,4,1,0,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,641.38,360.0,-0.0
2026-01-27 01:15:00,2026-01-27,5,1,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,641.38,460.0,0.0
2026-01-27 01:30:00,2026-01-27,6,1,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,641.38,350.0,0.0
2026-01-27 01:45:00,2026-01-27,7,1,45,待机,0.0,-0.0,-0.0,-0.0,0.0,-0.0,641.38,360.0,-0.0
2026-01-27 02:00:00,2026-01-27,8,2,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,611.21,400.0,0.0
2026-01-27 02:15:00,2026-01-27,9,2,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,611.21,400.0,0.0
2026-01-27 02:30:00,2026-01-27,10,2,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,611.21,400.0,0.0
2026-01-27 02:45:00,2026-01-27,11,2,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,611.21,370.0,0.0
2026-01-27 03:00:00,2026-01-27,12,3,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,614.01,400.0,0.0
2026-01-27 03:15:00,2026-01-27,13,3,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,614.01,400.0,0.0
2026-01-27 03:30:00,2026-01-27,14,3,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,614.01,350.0,0.0
2026-01-27 03:45:00,2026-01-27,15,3,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,614.01,350.0,0.0
2026-01-27 04:00:00,2026-01-27,16,4,0,充电,65.0,0.0,-65.0,15.5,16.25,0.0,574.72,350.0,-5687.5
2026-01-27 04:15:00,2026-01-27,17,4,15,充电,130.0,0.0,-130.0,46.5,32.5,0.0,574.72,350.0,-11375.0
2026-01-27 04:30:00,2026-01-27,18,4,30,充电,130.0,0.0,-130.0,77.51,32.5,0.0,574.72,350.0,-11375.0
2026-01-27 04:45:00,2026-01-27,19,4,45,充电,65.0,0.0,-65.0,93.01,16.25,0.0,574.72,350.0,-5687.5
2026-01-27 05:00:00,2026-01-27,20,5,0,待机,0.0,0.0,0.0,93.01,0.0,0.0,613.5,350.0,0.0
2026-01-27 05:15:00,2026-01-27,21,5,15,待机,0.0,0.0,0.0,93.01,0.0,0.0,613.5,350.0,0.0
2026-01-27 05:30:00,2026-01-27,22,5,30,待机,0.0,0.0,0.0,93.01,0.0,0.0,613.5,360.0,0.0
2026-01-27 05:45:00,2026-01-27,23,5,45,待机,0.0,0.0,0.0,93.01,0.0,0.0,613.5,380.0,0.0
2026-01-27 06:00:00,2026-01-27,24,6,0,放电,0.0,65.0,65.0,75.97,0.0,16.25,640.18,400.0,6500.0
2026-01-27 06:15:00,2026-01-27,25,6,15,放电,0.0,130.0,130.0,41.91,0.0,32.5,640.18,390.0,12675.0
2026-01-27 06:30:00,2026-01-27,26,6,30,放电,0.0,94.9,94.9,17.03,0.0,23.725,640.18,400.0,9490.0
2026-01-27 06:45:00,2026-01-27,27,6,45,放电,0.0,65.0,65.0,-0.0,0.0,16.25,640.18,400.0,6500.0
2026-01-27 07:00:00,2026-01-27,28,7,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,617.36,350.0,0.0
2026-01-27 07:15:00,2026-01-27,29,7,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,617.36,400.0,0.0
2026-01-27 07:30:00,2026-01-27,30,7,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,617.36,400.0,0.0
2026-01-27 07:45:00,2026-01-27,31,7,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,617.36,430.0,0.0
2026-01-27 08:00:00,2026-01-27,32,8,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,487.33,450.0,0.0
2026-01-27 08:15:00,2026-01-27,33,8,15,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,487.33,400.0,-0.0
2026-01-27 08:30:00,2026-01-27,34,8,30,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,487.33,400.0,-0.0
2026-01-27 08:45:00,2026-01-27,35,8,45,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,487.33,320.0,-0.0
2026-01-27 09:00:00,2026-01-27,36,9,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,439.02,265.06,0.0
2026-01-27 09:15:00,2026-01-27,37,9,15,待机,-0.0,0.0,0.0,0.0,-0.0,0.0,439.02,439.51,0.0
2026-01-27 09:30:00,2026-01-27,38,9,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,439.02,350.0,0.0
2026-01-27 09:45:00,2026-01-27,39,9,45,充电,65.0,0.0,-65.0,15.5,16.25,0.0,439.02,205.56,-3340.35
2026-01-27 10:00:00,2026-01-27,40,10,0,充电,130.0,0.0,-130.0,46.5,32.5,0.0,361.8,236.11,-7673.58
2026-01-27 10:15:00,2026-01-27,41,10,15,充电,195.0,0.0,-195.0,93.01,48.75,0.0,361.8,316.88,-15447.9
2026-01-27 10:30:00,2026-01-27,42,10,30,充电,195.0,0.0,-195.0,139.51,48.75,0.0,361.8,322.97,-15744.79
2026-01-27 10:45:00,2026-01-27,43,10,45,充电,195.0,0.0,-195.0,186.02,48.75,0.0,361.8,322.97,-15744.79
2026-01-27 11:00:00,2026-01-27,44,11,0,充电,195.0,0.0,-195.0,232.52,48.75,0.0,382.37,615.0,-29981.25
2026-01-27 11:15:00,2026-01-27,45,11,15,充电,195.0,0.0,-195.0,279.03,48.75,0.0,382.37,655.0,-31931.25
2026-01-27 11:30:00,2026-01-27,46,11,30,充电,195.0,0.0,-195.0,325.53,48.75,0.0,382.37,355.35,-17323.31
2026-01-27 11:45:00,2026-01-27,47,11,45,充电,195.0,0.0,-195.0,372.04,48.75,0.0,382.37,585.0,-28518.75
2026-01-27 12:00:00,2026-01-27,48,12,0,充电,195.0,0.0,-195.0,418.54,48.75,0.0,379.41,320.0,-15600.0
2026-01-27 12:15:00,2026-01-27,49,12,15,充电,195.0,0.0,-195.0,465.05,48.75,0.0,379.41,300.0,-14625.0
2026-01-27 12:30:00,2026-01-27,50,12,30,充电,195.0,0.0,-195.0,511.55,48.75,0.0,379.41,336.95,-16426.31
2026-01-27 12:45:00,2026-01-27,51,12,45,充电,195.0,0.0,-195.0,558.05,48.75,0.0,379.41,339.9,-16570.12
2026-01-27 13:00:00,2026-01-27,52,13,0,充电,195.0,0.0,-195.0,604.56,48.75,0.0,365.97,280.0,-13650.0
2026-01-27 13:15:00,2026-01-27,53,13,15,充电,195.0,0.0,-195.0,651.06,48.75,0.0,365.97,287.16,-13999.05
2026-01-27 13:30:00,2026-01-27,54,13,30,充电,195.0,0.0,-195.0,697.57,48.75,0.0,365.97,290.0,-14137.5
2026-01-27 13:45:00,2026-01-27,55,13,45,充电,195.0,0.0,-195.0,744.07,48.75,0.0,365.97,270.28,-13176.15
2026-01-27 14:00:00,2026-01-27,56,14,0,充电,130.0,0.0,-130.0,775.08,32.5,0.0,409.85,220.0,-7150.0
2026-01-27 14:15:00,2026-01-27,57,14,15,充电,65.0,0.0,-65.0,790.58,16.25,0.0,409.85,302.46,-4914.97
2026-01-27 14:30:00,2026-01-27,58,14,30,待机,0.0,0.0,0.0,790.58,0.0,0.0,409.85,280.0,0.0
2026-01-27 14:45:00,2026-01-27,59,14,45,待机,0.0,0.0,0.0,790.58,0.0,0.0,409.85,270.28,0.0
2026-01-27 15:00:00,2026-01-27,60,15,0,充电,39.511,0.0,-39.511,800.0,9.8779,0.0,407.61,240.0,-2370.69
2026-01-27 15:15:00,2026-01-27,61,15,15,待机,-0.0,0.0,0.0,800.0,-0.0,0.0,407.61,240.94,0.0
2026-01-27 15:30:00,2026-01-27,62,15,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,407.61,279.99,0.0
2026-01-27 15:45:00,2026-01-27,63,15,45,放电,0.0,65.0,65.0,782.97,0.0,16.25,407.61,320.0,5200.0
2026-01-27 16:00:00,2026-01-27,64,16,0,放电,0.0,130.0,130.0,748.9,0.0,32.5,601.46,352.88,11468.6
2026-01-27 16:15:00,2026-01-27,65,16,15,放电,0.0,195.0,195.0,697.79,0.0,48.75,601.46,500.0,24375.0
2026-01-27 16:30:00,2026-01-27,66,16,30,放电,0.0,195.0,195.0,646.69,0.0,48.75,601.46,1025.0,49968.75
2026-01-27 16:45:00,2026-01-27,67,16,45,放电,0.0,195.0,195.0,595.58,0.0,48.75,601.46,1025.0,49968.75
2026-01-27 17:00:00,2026-01-27,68,17,0,放电,0.0,195.0,195.0,544.48,0.0,48.75,746.45,1025.0,49968.75
2026-01-27 17:15:00,2026-01-27,69,17,15,放电,0.0,195.0,195.0,493.38,0.0,48.75,746.45,500.0,24375.0
2026-01-27 17:30:00,2026-01-27,70,17,30,放电,0.0,195.0,195.0,442.27,0.0,48.75,746.45,1020.0,49725.0
2026-01-27 17:45:00,2026-01-27,71,17,45,放电,0.0,195.0,195.0,391.17,0.0,48.75,746.45,400.0,19500.0
2026-01-27 18:00:00,2026-01-27,72,18,0,放电,0.0,195.0,195.0,340.07,0.0,48.75,600.52,500.0,24375.0
2026-01-27 18:15:00,2026-01-27,73,18,15,放电,0.0,195.0,195.0,288.96,0.0,48.75,600.52,400.0,19500.0
2026-01-27 18:30:00,2026-01-27,74,18,30,放电,0.0,195.0,195.0,237.86,0.0,48.75,600.52,400.0,19500.0
2026-01-27 18:45:00,2026-01-27,75,18,45,放电,0.0,195.0,195.0,186.75,0.0,48.75,600.52,510.0,24862.5
2026-01-27 19:00:00,2026-01-27,76,19,0,放电,0.0,195.0,195.0,135.65,0.0,48.75,562.69,800.0,39000.0
2026-01-27 19:15:00,2026-01-27,77,19,15,放电,0.0,130.0,130.0,101.58,0.0,32.5,562.69,1069.0,34742.5
2026-01-27 19:30:00,2026-01-27,78,19,30,放电,0.0,65.0,65.0,84.55,0.0,16.25,562.69,561.33,9121.61
2026-01-27 19:45:00,2026-01-27,79,19,45,待机,0.0,0.0,0.0,84.55,0.0,0.0,562.69,450.0,0.0
2026-01-27 20:00:00,2026-01-27,80,20,0,充电,65.0,0.0,-65.0,100.05,16.25,0.0,420.21,330.0,-5362.5
2026-01-27 20:15:00,2026-01-27,81,20,15,充电,130.0,0.0,-130.0,131.05,32.5,0.0,420.21,300.0,-9750.0
2026-01-27 20:30:00,2026-01-27,82,20,30,充电,130.0,0.0,-130.0,162.05,32.5,0.0,420.21,330.0,-10725.0
2026-01-27 20:45:00,2026-01-27,83,20,45,充电,65.0,0.0,-65.0,177.55,16.25,0.0,420.21,390.0,-6337.5
2026-01-27 21:00:00,2026-01-27,84,21,0,待机,0.0,0.0,0.0,177.55,0.0,0.0,556.14,969.0,0.0
2026-01-27 21:15:00,2026-01-27,85,21,15,放电,0.0,65.0,65.0,160.52,0.0,16.25,556.14,450.0,7312.5
2026-01-27 21:30:00,2026-01-27,86,21,30,放电,0.0,130.0,130.0,126.45,0.0,32.5,556.14,1117.0,36302.5
2026-01-27 21:45:00,2026-01-27,87,21,45,放电,0.0,195.0,195.0,75.35,0.0,48.75,556.14,1014.0,49432.5
2026-01-27 22:00:00,2026-01-27,88,22,0,放电,0.0,143.753,143.753,37.67,0.0,35.9382,526.06,1017.0,36549.13
2026-01-27 22:15:00,2026-01-27,89,22,15,放电,0.0,78.753,78.753,17.03,0.0,19.6882,526.06,300.0,5906.45
2026-01-27 22:30:00,2026-01-27,90,22,30,放电,0.0,65.0,65.0,0.0,0.0,16.25,526.06,969.0,15746.25
2026-01-27 22:45:00,2026-01-27,91,22,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,526.06,808.0,0.0
2026-01-27 23:00:00,2026-01-27,92,23,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,410.62,300.0,0.0
2026-01-27 23:15:00,2026-01-27,93,23,15,待机,-0.0,0.0,0.0,-0.0,-0.0,0.0,410.62,1015.0,0.0
2026-01-27 23:30:00,2026-01-27,94,23,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,410.62,1039.0,0.0
2026-01-27 23:45:00,2026-01-27,95,23,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,410.62,1030.0,0.0
2026-01-28 00:00:00,2026-01-28,0,0,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,369.24,925.0,0.0
2026-01-28 00:15:00,2026-01-28,1,0,15,待机,0.0,0.0,0.0,0.0,0.0,0.0,369.24,669.0,0.0
2026-01-28 00:30:00,2026-01-28,2,0,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,369.24,969.0,0.0
2026-01-28 00:45:00,2026-01-28,3,0,45,待机,0.0,0.0,0.0,0.0,0.0,0.0,369.24,669.0,0.0
2026-01-28 01:00:00,2026-01-28,4,1,0,待机,0.0,0.0,0.0,0.0,0.0,0.0,328.11,669.0,0.0
2026-01-28 01:15:00,2026-01-28,5,1,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,328.11,669.0,0.0
2026-01-28 01:30:00,2026-01-28,6,1,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,328.11,589.0,0.0
2026-01-28 01:45:00,2026-01-28,7,1,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,328.11,669.0,0.0
2026-01-28 02:00:00,2026-01-28,8,2,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,331.56,669.0,0.0
2026-01-28 02:15:00,2026-01-28,9,2,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,331.56,714.0,0.0
2026-01-28 02:30:00,2026-01-28,10,2,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,331.56,669.0,0.0
2026-01-28 02:45:00,2026-01-28,11,2,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,331.56,1003.0,0.0
2026-01-28 03:00:00,2026-01-28,12,3,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,338.43,669.0,0.0
2026-01-28 03:15:00,2026-01-28,13,3,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,338.43,1003.0,0.0
2026-01-28 03:30:00,2026-01-28,14,3,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,338.43,1013.0,0.0
2026-01-28 03:45:00,2026-01-28,15,3,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,338.43,1013.0,0.0
2026-01-28 04:00:00,2026-01-28,16,4,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,336.82,1030.0,0.0
2026-01-28 04:15:00,2026-01-28,17,4,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,336.82,1030.0,0.0
2026-01-28 04:30:00,2026-01-28,18,4,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,336.82,1030.0,0.0
2026-01-28 04:45:00,2026-01-28,19,4,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,336.82,1030.0,0.0
2026-01-28 05:00:00,2026-01-28,20,5,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,345.5,1030.0,0.0
2026-01-28 05:15:00,2026-01-28,21,5,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,345.5,1013.0,0.0
2026-01-28 05:30:00,2026-01-28,22,5,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,345.5,1108.0,0.0
2026-01-28 05:45:00,2026-01-28,23,5,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,345.5,1069.0,0.0
2026-01-28 06:00:00,2026-01-28,24,6,0,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,350.45,1092.0,-0.0
2026-01-28 06:15:00,2026-01-28,25,6,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,350.45,1092.0,0.0
2026-01-28 06:30:00,2026-01-28,26,6,30,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,350.45,1069.0,-0.0
2026-01-28 06:45:00,2026-01-28,27,6,45,待机,0.0,-0.0,-0.0,0.0,0.0,-0.0,350.45,1114.0,-0.0
2026-01-28 07:00:00,2026-01-28,28,7,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,303.48,1108.0,0.0
2026-01-28 07:15:00,2026-01-28,29,7,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,303.48,1298.0,0.0
2026-01-28 07:30:00,2026-01-28,30,7,30,待机,0.0,0.0,0.0,-0.0,0.0,0.0,303.48,1298.0,0.0
2026-01-28 07:45:00,2026-01-28,31,7,45,待机,0.0,0.0,0.0,-0.0,0.0,0.0,303.48,180.0,0.0
2026-01-28 08:00:00,2026-01-28,32,8,0,待机,0.0,0.0,0.0,-0.0,0.0,0.0,290.52,1100.0,0.0
2026-01-28 08:15:00,2026-01-28,33,8,15,待机,0.0,0.0,0.0,-0.0,0.0,0.0,290.52,969.0,0.0
2026-01-28 08:30:00,2026-01-28,34,8,30,待机,0.0,0.0,0.0,0.0,0.0,0.0,290.52,669.0,0.0
2026-01-28 08:45:00,2026-01-28,35,8,45,充电,14.286,0.0,-14.286,3.41,3.5714,0.0,290.52,497.0,-1775.0
2026-01-28 09:00:00,2026-01-28,36,9,0,充电,79.286,0.0,-79.286,22.32,19.8214,0.0,262.31,545.0,-10802.68
2026-01-28 09:15:00,2026-01-28,37,9,15,充电,144.286,0.0,-144.286,56.73,36.0714,0.0,262.31,655.0,-23626.79
2026-01-28 09:30:00,2026-01-28,38,9,30,充电,195.0,0.0,-195.0,103.23,48.75,0.0,262.31,969.0,-47238.75
2026-01-28 09:45:00,2026-01-28,39,9,45,充电,130.0,0.0,-130.0,134.23,32.5,0.0,262.31,482.5,-15681.25
2026-01-28 10:00:00,2026-01-28,40,10,0,充电,65.0,0.0,-65.0,149.73,16.25,0.0,286.69,408.65,-6640.56
2026-01-28 10:15:00,2026-01-28,41,10,15,待机,0.0,0.0,0.0,149.73,0.0,0.0,286.69,389.1,0.0
2026-01-28 10:30:00,2026-01-28,42,10,30,待机,0.0,0.0,0.0,149.73,0.0,0.0,286.69,330.0,0.0
2026-01-28 10:45:00,2026-01-28,43,10,45,放电,0.0,25.247,25.247,143.12,0.0,6.3118,286.69,460.0,2903.44
2026-01-28 11:00:00,2026-01-28,44,11,0,放电,0.0,90.247,90.247,119.47,0.0,22.5618,313.34,910.0,20531.26
2026-01-28 11:15:00,2026-01-28,45,11,15,放电,0.0,65.0,65.0,102.43,0.0,16.25,313.34,910.0,14787.5
2026-01-28 11:30:00,2026-01-28,46,11,30,待机,0.0,0.0,0.0,102.43,0.0,0.0,313.34,490.0,0.0
2026-01-28 11:45:00,2026-01-28,47,11,45,充电,65.0,0.0,-65.0,117.93,16.25,0.0,313.34,400.0,-6500.0
2026-01-28 12:00:00,2026-01-28,48,12,0,充电,130.0,0.0,-130.0,148.94,32.5,0.0,231.97,400.0,-13000.0
2026-01-28 12:15:00,2026-01-28,49,12,15,充电,195.0,0.0,-195.0,195.44,48.75,0.0,231.97,1069.0,-52113.75
2026-01-28 12:30:00,2026-01-28,50,12,30,充电,195.0,0.0,-195.0,241.95,48.75,0.0,231.97,1069.0,-52113.75
2026-01-28 12:45:00,2026-01-28,51,12,45,充电,195.0,0.0,-195.0,288.45,48.75,0.0,231.97,950.0,-46312.5
2026-01-28 13:00:00,2026-01-28,52,13,0,充电,195.0,0.0,-195.0,334.95,48.75,0.0,151.73,800.0,-39000.0
2026-01-28 13:15:00,2026-01-28,53,13,15,充电,195.0,0.0,-195.0,381.46,48.75,0.0,151.73,350.0,-17062.5
2026-01-28 13:30:00,2026-01-28,54,13,30,充电,195.0,0.0,-195.0,427.96,48.75,0.0,151.73,350.0,-17062.5
2026-01-28 13:45:00,2026-01-28,55,13,45,充电,195.0,0.0,-195.0,474.47,48.75,0.0,151.73,350.0,-17062.5
2026-01-28 14:00:00,2026-01-28,56,14,0,充电,195.0,0.0,-195.0,520.97,48.75,0.0,96.85,290.0,-14137.5
2026-01-28 14:15:00,2026-01-28,57,14,15,充电,195.0,0.0,-195.0,567.48,48.75,0.0,96.85,300.0,-14625.0
2026-01-28 14:30:00,2026-01-28,58,14,30,充电,195.0,0.0,-195.0,613.98,48.75,0.0,96.85,290.0,-14137.5
2026-01-28 14:45:00,2026-01-28,59,14,45,充电,195.0,0.0,-195.0,660.49,48.75,0.0,96.85,290.0,-14137.5
2026-01-28 15:00:00,2026-01-28,60,15,0,充电,195.0,0.0,-195.0,706.99,48.75,0.0,250.65,300.0,-14625.0
2026-01-28 15:15:00,2026-01-28,61,15,15,充电,195.0,0.0,-195.0,753.5,48.75,0.0,250.65,280.0,-13650.0
2026-01-28 15:30:00,2026-01-28,62,15,30,充电,130.0,0.0,-130.0,784.5,32.5,0.0,250.65,300.0,-9750.0
2026-01-28 15:45:00,2026-01-28,63,15,45,充电,65.0,0.0,-65.0,800.0,16.25,0.0,250.65,635.0,-10318.75
2026-01-28 16:00:00,2026-01-28,64,16,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,391.87,519.32,0.0
2026-01-28 16:15:00,2026-01-28,65,16,15,待机,-0.0,0.0,0.0,800.0,-0.0,0.0,391.87,1030.0,0.0
2026-01-28 16:30:00,2026-01-28,66,16,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,391.87,975.0,0.0
2026-01-28 16:45:00,2026-01-28,67,16,45,放电,0.0,65.0,65.0,782.97,0.0,16.25,391.87,1025.0,16656.25
2026-01-28 17:00:00,2026-01-28,68,17,0,放电,0.0,130.0,130.0,748.9,0.0,32.5,464.38,510.0,16575.0
2026-01-28 17:15:00,2026-01-28,69,17,15,放电,0.0,195.0,195.0,697.79,0.0,48.75,464.38,1017.0,49578.75
2026-01-28 17:30:00,2026-01-28,70,17,30,放电,0.0,195.0,195.0,646.69,0.0,48.75,464.38,390.0,19012.5
2026-01-28 17:45:00,2026-01-28,71,17,45,放电,0.0,130.0,130.0,612.62,0.0,32.5,464.38,400.0,13000.0
2026-01-28 18:00:00,2026-01-28,72,18,0,放电,0.0,65.0,65.0,595.58,0.0,16.25,414.96,360.0,5850.0
2026-01-28 18:15:00,2026-01-28,73,18,15,待机,0.0,0.0,0.0,595.58,0.0,0.0,414.96,290.0,0.0
2026-01-28 18:30:00,2026-01-28,74,18,30,待机,0.0,0.0,0.0,595.58,0.0,0.0,414.96,350.0,0.0
2026-01-28 18:45:00,2026-01-28,75,18,45,充电,25.714,0.0,-25.714,601.72,6.4286,0.0,414.96,450.0,-2892.86
2026-01-28 19:00:00,2026-01-28,76,19,0,充电,90.714,0.0,-90.714,623.35,22.6786,0.0,383.06,460.0,-10432.14
2026-01-28 19:15:00,2026-01-28,77,19,15,充电,155.714,0.0,-155.714,660.49,38.9286,0.0,383.06,510.0,-19853.57
2026-01-28 19:30:00,2026-01-28,78,19,30,充电,195.0,0.0,-195.0,706.99,48.75,0.0,383.06,510.0,-24862.5
2026-01-28 19:45:00,2026-01-28,79,19,45,充电,195.0,0.0,-195.0,753.5,48.75,0.0,383.06,510.0,-24862.5
2026-01-28 20:00:00,2026-01-28,80,20,0,充电,130.0,0.0,-130.0,784.5,32.5,0.0,393.77,1025.0,-33312.5
2026-01-28 20:15:00,2026-01-28,81,20,15,充电,65.0,0.0,-65.0,800.0,16.25,0.0,393.77,510.0,-8287.5
2026-01-28 20:30:00,2026-01-28,82,20,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,393.77,900.0,0.0
2026-01-28 20:45:00,2026-01-28,83,20,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,393.77,800.0,0.0
2026-01-28 21:00:00,2026-01-28,84,21,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,405.45,1069.0,0.0
2026-01-28 21:15:00,2026-01-28,85,21,15,待机,0.0,0.0,0.0,800.0,0.0,0.0,405.45,1025.0,0.0
2026-01-28 21:30:00,2026-01-28,86,21,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,405.45,510.0,0.0
2026-01-28 21:45:00,2026-01-28,87,21,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,405.45,1098.0,0.0
2026-01-28 22:00:00,2026-01-28,88,22,0,放电,0.0,47.45,47.45,787.56,0.0,11.8625,435.49,1097.0,13013.16
2026-01-28 22:15:00,2026-01-28,89,22,15,放电,0.0,112.45,112.45,758.09,0.0,28.1125,435.49,1092.0,30698.85
2026-01-28 22:30:00,2026-01-28,90,22,30,放电,0.0,130.0,130.0,724.03,0.0,32.5,435.49,1069.0,34742.5
2026-01-28 22:45:00,2026-01-28,91,22,45,放电,0.0,65.0,65.0,706.99,0.0,16.25,435.49,1014.0,16477.5
2026-01-28 23:00:00,2026-01-28,92,23,0,待机,0.0,0.0,0.0,706.99,0.0,0.0,394.67,1014.0,0.0
2026-01-28 23:15:00,2026-01-28,93,23,15,充电,65.0,0.0,-65.0,722.49,16.25,0.0,394.67,1017.0,-16526.25
2026-01-28 23:30:00,2026-01-28,94,23,30,充电,130.0,0.0,-130.0,753.5,32.5,0.0,394.67,1069.0,-34742.5
2026-01-28 23:45:00,2026-01-28,95,23,45,充电,195.0,0.0,-195.0,800.0,48.75,0.0,394.67,1037.0,-50553.75
2026-01-29 00:00:00,2026-01-29,0,0,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,377.7,1005.0,0.0
2026-01-29 00:15:00,2026-01-29,1,0,15,待机,0.0,0.0,0.0,800.0,0.0,0.0,377.7,1013.0,0.0
2026-01-29 00:30:00,2026-01-29,2,0,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,377.7,1030.0,0.0
2026-01-29 00:45:00,2026-01-29,3,0,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,377.7,1039.0,0.0
2026-01-29 01:00:00,2026-01-29,4,1,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,386.75,1030.0,0.0
2026-01-29 01:15:00,2026-01-29,5,1,15,待机,0.0,-0.0,-0.0,800.0,0.0,-0.0,386.75,1013.0,-0.0
2026-01-29 01:30:00,2026-01-29,6,1,30,待机,0.0,-0.0,-0.0,800.0,0.0,-0.0,386.75,1017.0,-0.0
2026-01-29 01:45:00,2026-01-29,7,1,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,386.75,1017.0,0.0
2026-01-29 02:00:00,2026-01-29,8,2,0,待机,-0.0,0.0,0.0,800.0,-0.0,0.0,392.74,1069.0,0.0
2026-01-29 02:15:00,2026-01-29,9,2,15,待机,0.0,0.0,0.0,800.0,0.0,0.0,392.74,1030.0,0.0
2026-01-29 02:30:00,2026-01-29,10,2,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,392.74,1069.0,0.0
2026-01-29 02:45:00,2026-01-29,11,2,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,392.74,1013.0,0.0
2026-01-29 03:00:00,2026-01-29,12,3,0,待机,0.0,0.0,0.0,800.0,0.0,0.0,404.09,1013.0,0.0
2026-01-29 03:15:00,2026-01-29,13,3,15,待机,0.0,0.0,0.0,800.0,0.0,0.0,404.09,969.0,0.0
2026-01-29 03:30:00,2026-01-29,14,3,30,待机,0.0,0.0,0.0,800.0,0.0,0.0,404.09,499.0,0.0
2026-01-29 03:45:00,2026-01-29,15,3,45,待机,0.0,0.0,0.0,800.0,0.0,0.0,404.09,1017.0,0.0
